staSeq,locationName,locationDescription,locationType,ylat,xlong,sourceMapScale,horizCollectMethod,horizRefDatum,stateCd,munName,subBasin,adbSegID,hydroID,stationsCommentTxt,createDate,createUser,lastUpdateDate,lastUpdateUser,,
15538,Hockanum Brook,adjacent Route 42 Bethany Road before Feldspar Ave,River/Stream,41.4367,-73.0524,24000,GPS-Unspecified,NAD83,CT,BEACON FALLS,6900,CT6900-28_01,NULL,Initial Site Number=lamp1 or alias of =//site comments:sampled as part of lamprey restoration project chem metals and bact,9/2/2004 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
19704,Bogue Brook,at Chesterfield Road,River/Stream,41.436729,-72.21247,0,Interpolation-Satellite,WGS84,CT,MONTVILLE,2202,2202,108001369,Established by DEEP WPLR/NRWC in 2017 as new temperature/photo-flow documentation station to support Latimer Brook impairment investigation/stressor ID study,5/31/2017 14:56,LallyMe,10/5/2021 14:34,BeckerM,,
18519,West Brook,UPSTREAM FROM SHOPPING AREA PARKING LOT AND SPRINKLER TANK,River/Stream,41.43704,-73.41468,24000,Interpolation-Map,NAD83,CT,BROOKFIELD,6600,NULL,NULL,Established 2012 by IFD as new fish community site,11/21/2013 16:47,LallyMe,11/21/2013 16:47,LallyMe,,
14945,Connecticut River,at Chapman's Pond Inlet,River/Stream,41.4372,-72.4488,24000,Interpolation-Map,NAD83,CT,EAST HADDAM,4000,CT4000-00_01,NULL,Initial Site Number= or alias of =//site comments:Electrofished for catfish,11/14/2002 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14229,Hockanum Brook,Bethany Road,River/Stream,41.4373,-73.051,24000,Interpolation-Map,NAD83,CT,BEACON FALLS,6900,CT6900-28_01,103015837,Initial Site Number=122 or alias of =//site comments:,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
18527,Deep Hollow Brook,Upstream of powerline crossing,River/Stream,41.437329,-72.478163,24000,Interpolation-Map,NAD83,CT,HADDAM,4000,NULL,NULL,Established 2012 by IFD as a new fish community site; -6793,11/22/2013 9:16,LallyMe,11/17/2021 18:20,BeckerM,,
16053,Quinnipiac River  tributary to,Cytec Industries Trib from landfill and trailer park area,River/Stream,41.4374,-72.8423,24000,Interpolation-Map,NAD83,CT,WALLINGFORD,5200,CT5200-00_02-INTO,NULL,Initial Site Number=L- trib or alias of =//site comments:Trib monitored w/ Cytec chronic . ( always toxic),11/8/2006 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
16276,Latimer Brook,between Route 85 and Beckwith Road,River/Stream,41.4375,-72.2253,24000,Interpolation-Map,NAD83,CT,MONTVILLE,2202,CT2202-00_02,108001365,Initial Site Number= or alias of =//site comments:Added due to fish community samples collected summer 2007 by UCONN Yoichiro Kanno; NRWC RBV site Fall 2012,1/25/2008 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
16420,Pootatuck River,at Walnut Tree Hill Road (mouth),River/Stream,41.4376,-73.2702,24000,Interpolation-Map,NAD83,CT,NEWTOWN,6020,CT6020-00_01,103016032,Initial Site Number=4 or alias of =//site comments:Hobo deployment by Candlewood Valley Trout Unlimited,10/24/2008 0:00,Unknown,12/27/2021 17:18,BeckerM,,
16547,Butterworth Brook,upstream of River Rd shallow lake outflow,River/Stream,41.4378,-72.9019,24000,Unknown,NAD83,CT,HAMDEN,5302,CT5302-04,NULL,Initial Site Number=2107 or alias of =2107//site comments:Stream Survey Site,3/31/2011 11:27,BeaucheneM,12/21/2021 14:17,BeckerM,,
20826,Hunts Brook  NNT to,Upstream in culvert pool above Saltbox Lane,River/Stream,41.437891,-72.150244,24000,Interpolation-Digital Map Source,WGS84,CT,MONTVILLE,3006,NULL,NULL,IFD electrofishing location.,1/26/2023 18:25,BeckerM,1/26/2023 18:25,BeckerM,,
18560,Clark Creek  Unnamed Tributary to,Upstream Dudley Clark Road,River/Stream,41.43805,-72.466,24000,Interpolation-Map,NAD83,CT,HADDAM,4000,NULL,NULL,Established 2013 by IFD as new fish community monitoring site,11/25/2013 10:26,LallyMe,11/25/2013 10:26,LallyMe,,
17076,Still River,150 M US of grays bridge rd continuation of site 5216,River/Stream,41.4381,-73.4719,24000,Unknown,NAD83,CT,DANBURY,6603,Needs,NULL,Initial Site Number=5217 or alias of =5217//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
20827,Miller Pond  NNT to,Upstream Rainbow Drive  near maintenance facility building,River/Stream,41.438114,-72.139702,24000,Interpolation-Digital Map Source,WGS84,CT,MONTVILLE,3006,NULL,NULL,IFD electrofishing location.,1/26/2023 18:25,BeckerM,1/26/2023 18:25,BeckerM,,
19166,Assekonk Brook,s Rte 2 by Wheeler High School. N of swamp,River/Stream,41.438276,-71.884792,0,Interpolation-Satellite,WGS84,CT,NORTH STONINGTON,1004,NULL,NULL,,10/24/2016 13:22,HagstromN,10/24/2016 13:24,HagstromN,,
14634,Hockanum Brook,at Blackberry Hill,River/Stream,41.4387,-73.0389,24000,Interpolation-Map,NAD83,CT,BEACON FALLS,6900,CT6900-28_01,NULL,Initial Site Number=HOBH or alias of =//site comments:Site established by rose on 8/20 with several other hockanum brook stations,4/12/2000 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
18214,Deep Hollow Brook,From mouth to powerline crossing,River/Stream,41.438751,-72.476866,0,Interpolation-Satellite,WGS84,CT,HADDAM,4000,NULL,NULL,; (SID 6689),6/25/2012 8:39,BeaucheneM,11/17/2021 18:20,BeckerM,,
19142,Mill River,River Rd Crossing,River/Stream,41.438763,-72.902497,0,Interpolation-Satellite,WGS84,CT,HAMDEN,5302,NULL,NULL,; Created for stream flow impairment project,9/7/2016 11:12,CzarnowskiMM,11/17/2021 18:20,BeckerM,,
16555,Canldewood Lake  tributary to (Prison),US of Lake on Danbury Federal Prison Property,River/Stream,41.4389,-73.4594,24000,Unknown,NAD83,CT,DANBURY,6400,Needs,NULL,Initial Site Number=3157 or alias of =3157//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
14458,Still River,under Route 7 overpass adjacent to Gray's Bridge Road,River/Stream,41.4389,-73.401,24000,Interpolation-Map,NAD83,CT,BROOKFIELD,6600,CT6600-00_02,103015909,Initial Site Number=2 or alias of =SR7  132--//site comments:Access to site by parking at an industrial building and walking downstream to the overpass.,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
16473,Arrigoni Pond Outflow,Downstream of Blue Hill Rd,River/Stream,41.4389,-72.6442,24000,Unknown,NAD83,CT,KILLINGWORTH,5106,Needs,-99,Initial Site Number=2106 or alias of =2106//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
19308,Chapmans Pond,center of lake,Lake,41.439,-72.446,0,Interpolation-Satellite,WGS84,CT,EAST HADDAM,4000,NULL,NULL,; added by mbeauchene  IFD lake survey site,11/28/2016 10:10,BeaucheneM,11/17/2021 18:20,BeckerM,,
17075,Still River,US of Grays bridge rd,River/Stream,41.4392,-73.3989,24000,Unknown,NAD83,CT,BROOKFIELD,6600,Needs,NULL,Initial Site Number=5216 or alias of =5216//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
14652,Hockanum Brook,at Sokorat Rd North,River/Stream,41.4392,-73.0386,24000,Interpolation-Map,NAD83,CT,BEACON FALLS,6900,CT6900-28_01,NULL,Initial Site Number=HOS69 or alias of =//site comments:Site established by rose on 8/20 with several other hockanum brook stations,4/18/2000 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
16479,Assekonk Brook,Upstream of Jeremy Hill Rd,River/Stream,41.4392,-71.9111,24000,Unknown,NAD83,CT,NORTH STONINGTON,1004,1004,110001364,Initial Site Number=5115 or alias of =5115//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
18630,Jepp Brook,OFF RIVER ROAD UPSTREAM,River/Stream,41.43931,-72.91431,0,Interpolation-Map,NAD83,CT,HAMDEN,5301,5301-04_XX,104000473,Established 2013 by IFD as new fish community site,1/14/2014 14:20,LallyMe,10/5/2021 14:34,BeckerM,,
15126,Wharton Brook,At foot bridge adjacent to school fields,River/Stream,41.4394,-72.8217,24000,Interpolation-Map,NAD83,CT,WALLINGFORD,5207,CT5207-00_01,104000447,Initial Site Number=1482.01 or alias of =//site comments:Lyman Hall HS,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
16474,Ashaway River,150 m US state border 300 m S of Rte 95,River/Stream,41.4395,-71.7978,24000,Unknown,NAD83,CT,NORTH STONINGTON,1003,CT1003-00,NULL,Initial Site Number=5003 or alias of =5003//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
17007,Roaring Brook,Parallel to Rte 82 Bridge,River/Stream,41.4397,-72.4778,24000,Unknown,NAD83,CT,HADDAM,4009,4009,NULL,Initial Site Number=1098 or alias of =IFD 1098//site comments:Stream Survey Site 1989; same as old site 5568 Roaring Brook 10/9/2012 ABM benthic macroinvertebrate sample,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
18898,Arrigoni Pond outflow,below Blue Hills Rd,River/Stream,41.439831,-72.643532,0,Interpolation-Satellite,WGS84,CT,DURHAM,5106,NULL,NULL,,7/30/2015 6:56,HagstromN,7/30/2015 6:56,HagstromN,,
15666,Still River,at grays bridge road crossing,River/Stream,41.4399,-73.3985,24000,Interpolation-Map,NAD83,CT,BROOKFIELD,6600,CT6600-00_02,NULL,Initial Site Number=1610 or alias of =//site comments:site was established as part of a series of sites for still river tmdl in 2005.  Several of the grab chemistry data collected during the rotating basin project were collected here as well. The ABM site is just upstream  under the Route 7 overpass.  2020 HVA 319 bacteria sampling site SR-03,5/19/2005 0:00,Unknown,8/31/2020 14:13,LallyMe,,
15015,Seth Williams Brook,Behind Apartment buildings 10-11,River/Stream,41.4399,-71.9741,24000,GPS-Unspecified,NAD83,CT,LEDYARD,2103,CT2103-00_03,108001341,Initial Site Number=CT 42-03 or alias of =//site comments:site was moved upstream 300 meters due to extreme overgrown.  At lakeside condos #662 Shewville Road.  ; Take first right after entering the condo complex. Stream is behind buildings walk downstream slightly to starts to overgrow.,4/23/2003 0:00,Unknown,11/17/2021 18:20,BeckerM,,
16741,Hockanum Brook,Off Blackberry Hill Rd at end of dirt rd,River/Stream,41.44,-73.035,24000,Unknown,NAD83,CT,BEACON FALLS,6900,Needs,NULL,Initial Site Number=3057 or alias of =3057//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
20391,Cranberry Meadow Brook,Upstream Fox Hopyard Rd.,River/Stream,41.440202,-72.353843,0,Interpolation-Satellite,WGS84,CT,EAST HADDAM,4800,4800,106001193,Established 2019 as a new volunteer monitoring station,3/2/2020 11:27,LiK,10/5/2021 14:34,BeckerM,,
14762,Oxoboxo Brook,under Route 395 Crossing,River/Stream,41.4406,-72.1175,24000,Interpolation-Map,NAD83,CT,MONTVILLE,3004,CT3004-00_01,NULL,Initial Site Number=257A or alias of =//site comments:This site was added to augment inconculive RBP1 assessment data from site 238 (downstream).  A single NQ sample was collected by Hoffman and Beauchene.  Habitat is marginal.,5/4/2001 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17122,Towantic Brook,100 M Down Hill Past end of Harpin Rd,River/Stream,41.4408,-73.1044,24000,Unknown,NAD83,CT,OXFORD,6920,5/1/6920,NULL,Initial Site Number=3082 or alias of =3082//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
14633,Hockanum Brook  tributary to,at end of Buckingham Drive Beacon Heights,River/Stream,41.441,-73.0416,24000,Interpolation-Map,NAD83,CT,BEACON FALLS,6900,NOSEG,NULL,Initial Site Number=BH69 or alias of =//site comments:site established by Rose on 8/20 with several other hockanum brook sites.  May not be on mainstem.,4/12/2000 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
14868,Dow Chemical Company,at final effluent,Facility Industrial,41.4414,-72.0831,24000,Interpolation-Map,NAD83,CT,LEDYARD,3000,INTO_CT****,NULL,Initial Site Number=CT 0003131-001 or alias of =//site comments:sampled by Gatter-Evarts,5/1/2002 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
19244,Eightmile River,DS of Rte 82,River/Stream,41.441532,-72.332734,0,Interpolation-Satellite,WGS84,CT,EAST HADDAM,4800,CT4800-00_01,106001140,Atl Sal Prj Plot 2,11/15/2016 11:54,HagstromN,10/5/2021 14:37,BeckerM,,
20445,Unnamed Waterbody from Long Pond (“Bush Pond”),East of Lantern Hill Road @ pull-off within Pequot Indian Reservation Eastern Tribe Land,Lake,41.441682,-71.944056,0,Interpolation-Satellite,WGS84,CT,LEDYARD,2104,NULL,NULL,Station created by A. Aarrestad. Cyanobacteria Investigation 9/25/20,9/25/2020 14:17,AarrestadA,9/25/2020 14:18,AarrestadA,,
16339,Jacks Brook,Above Riggs St Brook Confluence ADJ to Riggs St near Cedar Lane,River/Stream,41.442,-73.117,24000,Unknown,NAD83,CT,OXFORD,6920,CT6920-03_02,NULL,Initial Site Number=CTS06621-0246 or alias of =//site comments:locked gate-can get around but should get permission,4/11/2008 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16978,Pond Brook,Parallel to Pond Brook Rd,River/Stream,41.4422,-73.3469,24000,Unknown,NAD83,CT,NEWTOWN,6018,Needs,NULL,Initial Site Number=4174 or alias of =4174//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
18962,East Branch Eightmile River,100m downstream Darling Road,River/Stream,41.442214,-72.306195,0,Interpolation-Satellite,WGS84,CT,SALEM,4802,CT4802-00_01,106001218,Established 2015 by Three Rivers Community College as new RBV station,11/16/2015 13:32,LallyMe,1/5/2022 12:07,BeckerM,,
15014,Clark Creek,Upstream RTE 82 Culvert,River/Stream,41.4425,-72.4735,24000,Interpolation-Map,NAD83,CT,HADDAM,4000,CT4000-54_02,106001191,Initial Site Number=CT 40-01 or alias of =//site comments:sample above culvert; same as old station id 924 clark creek,4/23/2003 0:00,Unknown,11/17/2021 18:20,BeckerM,,
14337,Naugatuck River,at Depot Street,River/Stream,41.4427,-73.0626,24000,Interpolation-Map,NAD83,CT,BEACON FALLS,6900,CT6900-00_02,NULL,Initial Site Number=NR6 or alias of =6 NR31B 01208500//site comments:station was part of the Waterbury WPCF upgrade project,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18691,East Branch Eightmile River,US of Darling Rd.,River/Stream,41.442754,-72.306314,0,Interpolation-Satellite,WGS84,CT,SALEM,4802,NULL,NULL,Duplicate station -delete,6/10/2014 12:50,HagstromN,6/10/2014 12:54,HagstromN,,
16425,Pond Brook,300 meters downstream Intersection of Pond Brook Rd and Obtuse Rd,River/Stream,41.4432,-73.3545,24000,Interpolation-Map,NAD83,CT,NEWTOWN,6018,Needs,103015684,Initial Site Number=6 or alias of =//site comments:TU hobo 2008  CVTU RBV 2010-2012,10/29/2008 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
14857,Beaver Meadow Brook,adjacent to Beaver Meadow Road,River/Stream,41.4432,-72.5454,24000,GPS-Unspecified,NAD83,CT,HADDAM,4015,CT4015-02_01,NULL,Initial Site Number=CT 39-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.,4/25/2002 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14763,Ashaway River,at State line on route 184,River/Stream,41.4433,-71.7963,24000,Interpolation-Map,NAD83,RI,WESTERLY  RI,1003,CT1003-00,110001335,Initial Site Number=245A or alias of =25-003//site comments:Site was added to have some additonal data to compare to North Stonington Land Alliance volunteer monitoring data.  Site looks very good.,5/7/2001 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
14317,Naugatuck River,behind Fire Station,River/Stream,41.4435,-73.0642,24000,GPS-Unspecified,NAD83,CT,BEACON FALLS,6900,CT6900-00_02,103015834,Initial Site Number=15 or alias of =NR31  N10 13253//site comments:Access at fishing access behind Beacon Falls VFD,3/2/1999 0:00,Unknown,12/27/2021 17:18,BeckerM,,
14551,Coginchaug River,at Creamery Road,River/Stream,41.4435,-72.6882,24000,GPS-Unspecified,NAD83,CT,DURHAM,4607,CT4607-00_06,106001172,Initial Site Number=12 or alias of =CoR060//site comments:bacteria and DO sampling in 1999 in response to verify River Watch bacteria data.,8/11/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
16560,Cavanaugh Brook,25 M US Albert Hill Rd,River/Stream,41.4436,-73.3039,24000,Unknown,NAD83,CT,NEWTOWN,6000,6000-49-1,NULL,Initial Site Number=3126 or alias of =3126//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
16617,East Branch Eightmile River,Parallel to Darling Rd (Salem Rd),River/Stream,41.4436,-72.3053,24000,Interpolation-Map,NAD27,CT,SALEM,4802,CT4802-00_01,106001218,Initial Site Number=1106 or alias of =1106//site comments:Stream Survey Site 2012/2013 TNC HOBO monitoring site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
16703,Great Brook diversion,DS of rte 214,River/Stream,41.4436,-72.0367,24000,Unknown,NAD83,CT,LEDYARD,2107,Needs,NULL,Initial Site Number=5125 or alias of =5125//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
18596,Parmalee Brook,Upstream Howd Road,River/Stream,41.443707,-72.71383,0,Interpolation-Map,NAD83,CT,DURHAM,4607,NULL,NULL,Established 2012 by IFD as new fish community monitoring site,12/2/2013 12:27,LallyMe,12/2/2013 12:27,LallyMe,,
20556,Cavanaugh Brook  NNT to,Above Atlas Hill Road at treeline,River/Stream,41.443729,-73.303107,0,Interpolation-Satellite,WGS84,CT,NEWTOWN,6000,NULL,NULL,IFD sample site; At treeline above Atlas Hill Road on access road,7/14/2021 13:37,EltzB,11/17/2021 18:20,BeckerM,,
14692,Thames River,at Buoy 12 Allyn Point,Estuary,41.4441,-72.0852,24000,GPS-Unspecified,NAD83,CT,LEDYARD,3000,CT3000-E_02,NULL,Initial Site Number=9 or alias of =//site comments:Access to site can be by launching whaler at Norwich Harbor.  The light is on shore at the DOW Chemical company rail yard. Established as part of the Thames River Study in summer 2000.,7/13/2000 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
20449,MacKenzie Reservoir,Upper end of reservoir  DS of Scard Road at inlet of Muddy River,Reservoir,41.444207,-72.768904,0,Interpolation-Satellite,WGS84,CT,WALLINGFORD,5208,NULL,NULL,Station created by A. Aarrestad after cyanobacteria samples collected on 9/3 and 9/25 during Muddy River chemistry runs.,9/30/2020 10:01,AarrestadA,9/30/2020 10:02,AarrestadA,,
14869,Dow Chemical Company,at lagoon,Facility Industrial,41.4443,-72.0819,24000,Interpolation-Map,NAD83,CT,LEDYARD,3000,INTO_CT****,NULL,Initial Site Number=at lagoon or alias of =//site comments:sampled by Gatter-Evarts,5/1/2002 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
20834,Bogue Brook,Upstream bridge crossing of Chesterfield Rd,River/Stream,41.444533,-72.202803,24000,Interpolation-Digital Map Source,WGS84,CT,MONTVILLE,2202,NULL,NULL,IFD electrofishing location.,1/26/2023 18:25,BeckerM,1/26/2023 18:25,BeckerM,,
14867,Dow Chemical Company,at final effulent (Latex),Facility Industrial,41.4446,-72.0812,24000,Interpolation-Map,NAD83,CT,LEDYARD,3000,INTO_CT****,NULL,Initial Site Number=CT 0003131-001 or alias of =//site comments:sampled by Gatter-Evarts,5/1/2002 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
18834,Muddy River,at Scard Road Bridge  US Macenzie Reservoir,River/Stream,41.44475,-72.76914,0,Interpolation-Satellite,WGS84,CT,WALLINGFORD,5208,NULL,NULL,hobo site; (Old ID 5514),12/18/2014 8:52,LallyMe,11/17/2021 18:20,BeckerM,,
20557,Lake Zoar  NNT to,US Atlas Hill Road,River/Stream,41.44489,-73.305521,0,Interpolation-Satellite,WGS84,CT,NEWTOWN,6000,NULL,NULL,IFD sample site; US Atlas Hill Road above Lake Zoar cove,7/14/2021 13:46,EltzB,11/17/2021 18:20,BeckerM,,
18671,Strongs Brook,Three Bridges Road,River/Stream,41.445,-72.328,0,Interpolation-Satellite,WGS84,CT,EAST HADDAM,4800,CT4800-10_01,106001238,,3/11/2014 9:44,BeaucheneM,12/27/2021 17:18,BeckerM,,
17783,Lee Brook,WALK IN FROM SAWMILL DRIVE,River/Stream,41.4451,-71.9853,24000,Interpolation-Satellite,NAD83,CT,LEDYARD,2103,needs,NULL,; 21137,12/16/2011 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
19468,Latimer Brook,Old bridge  approx 250 m US of Beckwith Pond,River/Stream,41.445112,-72.221932,0,Interpolation-Satellite,WGS84,CT,MONTVILLE,2202,NULL,NULL,IFD,1/4/2017 11:26,HagstromN,5/15/2019 12:51,HagstromN,,
20394,Strongs Brook  Unnamed tributary to,Upstream Rte. 82,River/Stream,41.445375,-72.32521,0,Interpolation-Satellite,WGS84,CT,EAST HADDAM,4800,CT4800-11_01,106001241,Established 2019 as a new volunteer monitoring station,3/2/2020 11:33,LiK,10/7/2021 14:01,BeckerM,,
20765,"UNK (Big Spectacle Meadow Pond"")""",at deep hole,Lake,41.44547,-72.62091,0,Interpolation-Digital Map Source,WGS84,CT,DURHAM,5106,NULL,NULL,Established for 2022 NLA - NLA22_CT-10023,6/6/2022 14:21,AarrestadA,6/6/2022 14:21,AarrestadA,,
