"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","stationsCommentTxt","createDate","createUser","lastUpdateDate","lastUpdateUser","Year"
14394,"Pequonnock River","adjacent Unity Park","River/Stream",41.2343,-73.1838,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_02","102002069","Initial Site Number=182 or alias of =12240//site comments:Station is at west end of park",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
14394,"Pequonnock River","adjacent Unity Park","River/Stream",41.2343,-73.1838,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_02","102002069","Initial Site Number=182 or alias of =12240//site comments:Station is at west end of park",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2000
14394,"Pequonnock River","adjacent Unity Park","River/Stream",41.2343,-73.1838,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_02","102002069","Initial Site Number=182 or alias of =12240//site comments:Station is at west end of park",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
14394,"Pequonnock River","adjacent Unity Park","River/Stream",41.2343,-73.1838,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_02","102002069","Initial Site Number=182 or alias of =12240//site comments:Station is at west end of park",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
14395,"Pequonnock River","downstream Route 111 Bridge","River/Stream",41.2881,-73.2348,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_03","102002656","Initial Site Number=183 or alias of =//site comments:1 benthic sample and 1 chem grab.  Site established to assess upstream of site number 182.  Was not sampled in the grab runs.",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1997
14396,"Pine Brook","at old bridge Pine Brook Road","River/Stream",41.5079,-72.4952,24000,"GPS-Unspecified","NAD83","CT","HADDAM",4709,"CT4709-00_01","106001841","Initial Site Number=208 or alias of =//site comments:station is at end of dirt road",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1998
14396,"Pine Brook","at old bridge Pine Brook Road","River/Stream",41.5079,-72.4952,24000,"GPS-Unspecified","NAD83","CT","HADDAM",4709,"CT4709-00_01","106001841","Initial Site Number=208 or alias of =//site comments:station is at end of dirt road",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
14396,"Pine Brook","at old bridge Pine Brook Road","River/Stream",41.5079,-72.4952,24000,"GPS-Unspecified","NAD83","CT","HADDAM",4709,"CT4709-00_01","106001841","Initial Site Number=208 or alias of =//site comments:station is at end of dirt road",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
14397,"Piper Brook","upstream Main Street","River/Stream",41.7186,-72.7274,24000,"GPS-Unspecified","NAD83","CT","NEWINGTON",4402,"CT4402-00_02","106002029","Initial Site Number=199 or alias of =12202//site comments:upstream of sewer line crossing",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2004
14397,"Piper Brook","upstream Main Street","River/Stream",41.7186,-72.7274,24000,"GPS-Unspecified","NAD83","CT","NEWINGTON",4402,"CT4402-00_02","106002029","Initial Site Number=199 or alias of =12202//site comments:upstream of sewer line crossing",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
14397,"Piper Brook","upstream Main Street","River/Stream",41.7186,-72.7274,24000,"GPS-Unspecified","NAD83","CT","NEWINGTON",4402,"CT4402-00_02","106002029","Initial Site Number=199 or alias of =12202//site comments:upstream of sewer line crossing",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1998
14397,"Piper Brook","upstream Main Street","River/Stream",41.7186,-72.7274,24000,"GPS-Unspecified","NAD83","CT","NEWINGTON",4402,"CT4402-00_02","106002029","Initial Site Number=199 or alias of =12202//site comments:upstream of sewer line crossing",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
14398,"Piper Brook old channel","near mouth (old channel)","River/Stream",41.7303,-72.7231,24000,"Interpolation-Map","NAD83","CT","WEST HARTFORD",4402,"CT4402-00_01",NA,"Initial Site Number=142 or alias of =//site comments:",1999-03-02 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",1988
14399,"Pocotopaug Creek","at Main Street","River/Stream",41.573,-72.5015,24000,"GPS-Unspecified","NAD83","CT","EAST HAMPTON",4709,"CT4709-04_02",NA,"Initial Site Number=PC1 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1994
14400,"Pocotopaug Creek","50 m upstream Route 16","River/Stream",41.565,-72.5069,24000,"GPS-Unspecified","NAD83","CT","EAST HAMPTON",4709,"CT4709-04_02","106002345","Initial Site Number=PC2 or alias of =12046//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
14400,"Pocotopaug Creek","50 m upstream Route 16","River/Stream",41.565,-72.5069,24000,"GPS-Unspecified","NAD83","CT","EAST HAMPTON",4709,"CT4709-04_02","106002345","Initial Site Number=PC2 or alias of =12046//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1998
14400,"Pocotopaug Creek","50 m upstream Route 16","River/Stream",41.565,-72.5069,24000,"GPS-Unspecified","NAD83","CT","EAST HAMPTON",4709,"CT4709-04_02","106002345","Initial Site Number=PC2 or alias of =12046//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1994
14400,"Pocotopaug Creek","50 m upstream Route 16","River/Stream",41.565,-72.5069,24000,"GPS-Unspecified","NAD83","CT","EAST HAMPTON",4709,"CT4709-04_02","106002345","Initial Site Number=PC2 or alias of =12046//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
14401,"Pocotopaug Creek","upstream off Chestnut Hill Road","River/Stream",41.5352,-72.5182,24000,"Interpolation-Map","NAD83","CT","EAST HAMPTON",4709,"CT4709-04_01",NA,"Initial Site Number=PC3 or alias of =12016//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2012
14401,"Pocotopaug Creek","upstream off Chestnut Hill Road","River/Stream",41.5352,-72.5182,24000,"Interpolation-Map","NAD83","CT","EAST HAMPTON",4709,"CT4709-04_01",NA,"Initial Site Number=PC3 or alias of =12016//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2008
14402,"Poland River","upstream Route 72","River/Stream",41.6912,-73.0045,24000,"GPS-Unspecified","NAD83","CT","PLYMOUTH",4313,"CT4313-00_02","105000030","Initial Site Number=PR10 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",1991
14402,"Poland River","upstream Route 72","River/Stream",41.6912,-73.0045,24000,"GPS-Unspecified","NAD83","CT","PLYMOUTH",4313,"CT4313-00_02","105000030","Initial Site Number=PR10 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2012
14402,"Poland River","upstream Route 72","River/Stream",41.6912,-73.0045,24000,"GPS-Unspecified","NAD83","CT","PLYMOUTH",4313,"CT4313-00_02","105000030","Initial Site Number=PR10 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2008
14403,"Pomperaug River","upstream Judson Avenue","River/Stream",41.5491,-73.2165,24000,"Interpolation-Map","NAD83","CT","WOODBURY",6800,"CT6800-00_04",NA,"Initial Site Number=55 or alias of =//site comments:",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1996
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2006
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1996
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2015
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2016
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2014
14404,"Pomperaug River","upstream Transylvania Brook","River/Stream",41.4717,-73.256,24000,"Interpolation-Map","NAD83","CT","SOUTHBURY",6800,"CT6800-00_02","103015152","Initial Site Number=56 or alias of =PO-68//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
14406,"Pootatuck River","downstream Wasserman Way on Game Club Property (Mile Hill Rd)","River/Stream",41.4064,-73.272,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_02","103016444","Initial Site Number=PT1 or alias of =//site comments:WPCF upgrade evaluation, SEARCH; RBV 2010-2012 (CVTU)",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1998
14406,"Pootatuck River","downstream Wasserman Way on Game Club Property (Mile Hill Rd)","River/Stream",41.4064,-73.272,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_02","103016444","Initial Site Number=PT1 or alias of =//site comments:WPCF upgrade evaluation, SEARCH; RBV 2010-2012 (CVTU)",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1995
14407,"Pootatuck River","upstream new WPCF outfall","River/Stream",41.4142,-73.2823,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_02","103016207","Initial Site Number=PT2 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1997
14407,"Pootatuck River","upstream new WPCF outfall","River/Stream",41.4142,-73.2823,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_02","103016207","Initial Site Number=PT2 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1995
14407,"Pootatuck River","upstream new WPCF outfall","River/Stream",41.4142,-73.2823,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_02","103016207","Initial Site Number=PT2 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1998
14408,"Pootatuck River","downstream new WPCF outfall","River/Stream",41.4144,-73.2825,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01",NA,"Initial Site Number=PT3 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1995
14408,"Pootatuck River","downstream new WPCF outfall","River/Stream",41.4144,-73.2825,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01",NA,"Initial Site Number=PT3 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1997
14408,"Pootatuck River","downstream new WPCF outfall","River/Stream",41.4144,-73.2825,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01",NA,"Initial Site Number=PT3 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",1998
14409,"Pootatuck River","downstream Route 84 West overpass","River/Stream",41.4162,-73.2824,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01","103016184","Initial Site Number=PT4 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1998
14409,"Pootatuck River","downstream Route 84 West overpass","River/Stream",41.4162,-73.2824,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01","103016184","Initial Site Number=PT4 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
14409,"Pootatuck River","downstream Route 84 West overpass","River/Stream",41.4162,-73.2824,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01","103016184","Initial Site Number=PT4 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
14409,"Pootatuck River","downstream Route 84 West overpass","River/Stream",41.4162,-73.2824,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01","103016184","Initial Site Number=PT4 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1997
14409,"Pootatuck River","downstream Route 84 West overpass","River/Stream",41.4162,-73.2824,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01","103016184","Initial Site Number=PT4 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2016
14409,"Pootatuck River","downstream Route 84 West overpass","River/Stream",41.4162,-73.2824,24000,"Interpolation-Map","NAD83","CT","NEWTOWN",6020,"CT6020-00_01","103016184","Initial Site Number=PT4 or alias of =//site comments:WPCF upgrade evaluation",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2006
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2014
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1990
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2010
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2018
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1999
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",1995
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2017
14410,"Quinebaug River","upstream Route 197","River/Stream",42.022,-71.9528,24000,"Interpolation-Map","NAD83","CT","THOMPSON",3700,"CT3700-00_07","109001776","Initial Site Number=30 or alias of =46,usgs 01124000//site comments:",1999-03-02 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2009
14413,"Quinnipiac River","downstream small dam behind water company building on Syndall Street","River/Stream",41.528244,-72.856272,24000,"GPS-Unspecified","NAD83","CT","MERIDEN",5200,"CT5200-00_04","104000231","Initial Site Number=5 or alias of =QR14,11041//site comments:formerly in the database as adjacent to finch street",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2009
14413,"Quinnipiac River","downstream small dam behind water company building on Syndall Street","River/Stream",41.528244,-72.856272,24000,"GPS-Unspecified","NAD83","CT","MERIDEN",5200,"CT5200-00_04","104000231","Initial Site Number=5 or alias of =QR14,11041//site comments:formerly in the database as adjacent to finch street",1999-03-02 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2016
